nam1	gbrbin	tsibin	count	mb	mb_scaled	nam2	mb_scaled_na	gbr_binmean	tsi_binmean
ukb_neale1	(0.0765,0.0899]	(0.129,0.143]	6110	-3.406238469484452e-4	-0.06791620628766196	beta~UKB	-0.06791620628766196	0.08	0.14
ukb_neale1	(0.0765,0.0899]	(0.143,0.157]	3126	-5.562187536932182e-4	-0.11347038305972436	beta~UKB	-0.11347038305972436	0.08	0.15
ukb_neale1	(0.0765,0.0899]	(0.157,0.169]	2779	-5.2940637743792776e-6	0.0029373794964053174	beta~UKB	0.0029373794964053174	0.08	0.16
ukb_neale1	(0.0765,0.0899]	(0.169,0.185]	1526	-4.4909357381061596e-4	-0.09083534285959516	beta~UKB	-0.09083534285959516	0.08	0.18
ukb_neale1	(0.0765,0.0899]	(0.185,0.202]	686	8.382623104956268e-5	0.021768073252980337	beta~UKB	0.021768073252980337	0.08	0.19
ukb_neale1	(0.0765,0.0899]	(0.202,0.219]	449	-0.0013484254487750556	-0.2808598839188132	beta~UKB	-0.2808598839188132	0.08	0.21
ukb_neale1	(0.0765,0.0899]	(0.219,0.23]	185	0.0018917505172972972	0.4037738625814465	beta~UKB	NA	0.08	0.22
ukb_neale1	(0.0765,0.0899]	(0.23,0.25]	49	-0.0013348968448979592	-0.2780013543653947	beta~UKB	NA	0.08	0.24
ukb_neale1	(0.0765,0.0899]	(0.25,0.265]	5	-0.0024316366000000002	-0.5097372401115828	beta~UKB	NA	0.08	0.26
ukb_neale1	(0.0765,0.0899]	(0.265,0.281]	32	-0.010151793125	-2.1409695375617983	beta~UKB	NA	0.08	0.27
ukb_neale1	(0.0765,0.0899]	(0.281,0.298]	9	0.002103795	0.4485778516664699	beta~UKB	NA	0.08	0.29
ukb_neale1	(0.0765,0.0899]	(0.298,0.316]	4	-0.00331733	-0.6968800363800163	beta~UKB	NA	0.08	0.31
ukb_neale1	(0.0899,0.101]	[0,0.0459]	4650	-9.761347870967743e-6	0.001993463647465873	beta~UKB	0.001993463647465873	0.1	0.02
ukb_neale1	(0.0899,0.101]	(0.0459,0.0618]	5814	-1.2484188209150327e-4	-0.02232250502758147	beta~UKB	-0.02232250502758147	0.1	0.05
ukb_neale1	(0.0899,0.101]	(0.0618,0.0765]	9231	2.627351676557253e-4	0.05957067929462994	beta~UKB	0.05957067929462994	0.1	0.07
ukb_neale1	(0.0899,0.101]	(0.0765,0.0899]	6854	3.4574992141815e-5	0.011361521088449615	beta~UKB	0.011361521088449615	0.1	0.08
ukb_neale1	(0.0899,0.101]	(0.0899,0.101]	7418	-1.492689621811809e-4	-0.027483830687968298	beta~UKB	-0.027483830687968298	0.1	0.1
ukb_neale1	(0.0899,0.101]	(0.101,0.112]	10881	-9.848843302187298e-5	-0.016754146778317842	beta~UKB	-0.016754146778317842	0.1	0.11
ukb_neale1	(0.0899,0.101]	(0.112,0.129]	9196	-5.750807697792519e-5	-0.008095192763146904	beta~UKB	-0.008095192763146904	0.1	0.12
ukb_neale1	(0.0899,0.101]	(0.129,0.143]	6593	2.598282308367966e-4	0.05895645739247963	beta~UKB	0.05895645739247963	0.1	0.14
ukb_neale1	(0.0899,0.101]	(0.143,0.157]	3854	-1.1715920590840686e-4	-0.02069919214783149	beta~UKB	-0.02069919214783149	0.1	0.15
ukb_neale1	(0.0899,0.101]	(0.157,0.169]	3712	-1.0701224614493534e-4	-0.018555187886583356	beta~UKB	-0.018555187886583356	0.1	0.16
ukb_neale1	(0.0899,0.101]	(0.169,0.185]	2299	-7.095240503605916e-4	-0.14586306194961338	beta~UKB	-0.14586306194961338	0.1	0.18
ukb_neale1	(0.0899,0.101]	(0.185,0.202]	1352	-1.4593402616863905e-4	-0.02677917459505468	beta~UKB	-0.02677917459505468	0.1	0.19
ukb_neale1	(0.0899,0.101]	(0.202,0.219]	701	1.9813090297574894e-4	0.045920105921184035	beta~UKB	0.045920105921184035	0.1	0.21
ukb_neale1	(0.0899,0.101]	(0.219,0.23]	306	0.001624602110130719	0.34732667675414836	beta~UKB	0.34732667675414836	0.1	0.22
ukb_neale1	(0.0899,0.101]	(0.23,0.25]	233	4.8377092060085836e-4	0.10627448095042963	beta~UKB	NA	0.1	0.24
ukb_neale1	(0.0899,0.101]	(0.25,0.265]	68	7.09290955882353e-5	0.01904296996770624	beta~UKB	NA	0.1	0.26
ukb_neale1	(0.0899,0.101]	(0.265,0.281]	92	-0.004363570108695652	-0.9179455874042128	beta~UKB	NA	0.1	0.27
ukb_neale1	(0.0899,0.101]	(0.281,0.298]	24	8.016060333333332e-4	0.1734315262090351	beta~UKB	NA	0.1	0.29
ukb_neale1	(0.0899,0.101]	(0.298,0.316]	15	4.3215126666666664e-4	0.09536749397316019	beta~UKB	NA	0.1	0.31
ukb_neale1	(0.0899,0.101]	(0.352,0.371]	4	-0.00203643	-0.4262319681656246	beta~UKB	NA	0.1	0.36
ukb_neale1	(0.0899,0.101]	(0.371,0.388]	2	3.3302e-4	0.07442152955518921	beta~UKB	NA	0.1	0.38
ukb_neale1	(0.101,0.112]	[0,0.0459]	2332	-7.484306939408233e-4	-0.15408385039968409	beta~UKB	-0.15408385039968409	0.11	0.02
ukb_neale1	(0.101,0.112]	(0.0459,0.0618]	3666	6.5655513093289645e-6	0.0054432596682937534	beta~UKB	0.0054432596682937534	0.11	0.05
ukb_neale1	(0.101,0.112]	(0.0618,0.0765]	6262	3.691181705143724e-4	0.08204890102508429	beta~UKB	0.08204890102508429	0.11	0.07
ukb_neale1	(0.101,0.112]	(0.0765,0.0899]	5087	2.524950829251032e-4	0.057406998171439565	beta~UKB	0.057406998171439565	0.11	0.08
ukb_neale1	(0.101,0.112]	(0.0899,0.101]	5925	-1.5505356876590717e-4	-0.028706090503360922	beta~UKB	-0.028706090503360922	0.11	0.1
ukb_neale1	(0.101,0.112]	(0.101,0.112]	9579	-3.5000617321682845e-4	-0.06989864713386	beta~UKB	-0.06989864713386	0.11	0.11
ukb_neale1	(0.101,0.112]	(0.112,0.129]	8668	1.361835307096216e-4	0.03283092125822428	beta~UKB	0.03283092125822428	0.11	0.12
ukb_neale1	(0.101,0.112]	(0.129,0.143]	6778	-1.2372156426674537e-4	-0.022085787208035158	beta~UKB	-0.022085787208035158	0.11	0.14
ukb_neale1	(0.101,0.112]	(0.143,0.157]	4305	4.206544834982578e-5	0.012944218803136646	beta~UKB	0.012944218803136646	0.11	0.15
ukb_neale1	(0.101,0.112]	(0.157,0.169]	4206	1.3076936753304803e-4	0.03168693437030397	beta~UKB	0.03168693437030397	0.11	0.16
ukb_neale1	(0.101,0.112]	(0.169,0.185]	3023	-3.2540240448428713e-4	-0.06469998800492256	beta~UKB	-0.06469998800492256	0.11	0.18
ukb_neale1	(0.101,0.112]	(0.185,0.202]	1729	-6.291489462116829e-6	0.0027266281999937464	beta~UKB	0.0027266281999937464	0.11	0.19
ukb_neale1	(0.101,0.112]	(0.202,0.219]	1051	2.4309671879162704e-4	0.0554211686007465	beta~UKB	0.0554211686007465	0.11	0.21
ukb_neale1	(0.101,0.112]	(0.219,0.23]	604	0.0012650865225877484	0.2713627457201355	beta~UKB	0.2713627457201355	0.11	0.22
ukb_neale1	(0.101,0.112]	(0.23,0.25]	321	0.0016459580727943926	0.3518390899322122	beta~UKB	0.3518390899322122	0.11	0.24
ukb_neale1	(0.101,0.112]	(0.25,0.265]	121	0.0010166183685950414	0.2188626084019045	beta~UKB	NA	0.11	0.26
ukb_neale1	(0.101,0.112]	(0.265,0.281]	45	-5.213949555555556e-4	-0.10611228040233792	beta~UKB	NA	0.11	0.27
ukb_neale1	(0.101,0.112]	(0.281,0.298]	26	0.003906956538461539	0.8295772950758742	beta~UKB	NA	0.11	0.29
ukb_neale1	(0.101,0.112]	(0.298,0.316]	5	-1.6007199999999995e-4	-0.029766461116971676	beta~UKB	NA	0.11	0.31
ukb_neale1	(0.101,0.112]	(0.316,0.337]	2	0.00392835	0.8340976315875483	beta~UKB	NA	0.11	0.33
ukb_neale1	(0.101,0.112]	(0.337,0.352]	1	-0.0073074	-1.5399628200010624	beta~UKB	NA	0.11	0.34
ukb_neale1	(0.101,0.112]	(0.352,0.371]	1	5.10644e-4	0.11195263461297132	beta~UKB	NA	0.11	0.36
ukb_neale1	(0.112,0.129]	[0,0.0459]	1423	-3.129549431981729e-4	-0.06206989873077137	beta~UKB	-0.06206989873077137	0.12	0.02
ukb_neale1	(0.112,0.129]	(0.0459,0.0618]	2708	-3.0419798194239293e-4	-0.06021959453270352	beta~UKB	-0.06021959453270352	0.12	0.05
ukb_neale1	(0.112,0.129]	(0.0618,0.0765]	4891	-2.631797110529544e-4	-0.05155262929129423	beta~UKB	-0.05155262929129423	0.12	0.07
ukb_neale1	(0.112,0.129]	(0.0765,0.0899]	4615	2.8137591104268687e-4	0.06350937957393461	beta~UKB	0.06350937957393461	0.12	0.08
ukb_neale1	(0.112,0.129]	(0.0899,0.101]	5659	-2.131176286322673e-5	-4.470840180267134e-4	beta~UKB	-4.470840180267134e-4	0.12	0.1
ukb_neale1	(0.112,0.129]	(0.101,0.112]	9158	2.3537373148285653e-4	0.05378933817217049	beta~UKB	0.05378933817217049	0.12	0.11
ukb_neale1	(0.112,0.129]	(0.112,0.129]	9686	-4.846903974581871e-5	-0.006185287254998276	beta~UKB	-0.006185287254998276	0.12	0.12
ukb_neale1	(0.112,0.129]	(0.129,0.143]	7880	-8.135536510088833e-5	-0.013134011142904875	beta~UKB	-0.013134011142904875	0.12	0.14
ukb_neale1	(0.112,0.129]	(0.143,0.157]	6145	-4.829845474418227e-5	-0.006149243456763244	beta~UKB	-0.006149243456763244	0.12	0.15
ukb_neale1	(0.112,0.129]	(0.157,0.169]	6440	3.892810888447206e-5	0.012281313919359023	beta~UKB	0.012281313919359023	0.12	0.16
ukb_neale1	(0.112,0.129]	(0.169,0.185]	4225	-2.3135427813964496e-4	-0.044828066922589484	beta~UKB	-0.044828066922589484	0.12	0.18
ukb_neale1	(0.112,0.129]	(0.185,0.202]	2831	-2.2624264132567996e-4	-0.04374800241395244	beta~UKB	-0.04374800241395244	0.12	0.19
ukb_neale1	(0.112,0.129]	(0.202,0.219]	1728	-2.718285121006944e-4	-0.05338007975264286	beta~UKB	-0.05338007975264286	0.12	0.21
ukb_neale1	(0.112,0.129]	(0.219,0.23]	1001	6.179226225774225e-5	0.017112400609836927	beta~UKB	0.017112400609836927	0.12	0.22
ukb_neale1	(0.112,0.129]	(0.23,0.25]	700	4.10635149e-4	0.09082124080588963	beta~UKB	0.09082124080588963	0.12	0.24
ukb_neale1	(0.112,0.129]	(0.25,0.265]	217	1.67330102718894e-4	0.039412043551775716	beta~UKB	NA	0.12	0.26
ukb_neale1	(0.112,0.129]	(0.265,0.281]	116	1.4531640517241378e-4	0.03476065412620715	beta~UKB	NA	0.12	0.27
ukb_neale1	(0.112,0.129]	(0.281,0.298]	47	-0.003198723665957447	-0.6718190829983255	beta~UKB	NA	0.12	0.29
ukb_neale1	(0.112,0.129]	(0.298,0.316]	21	5.3054095238095266e-5	0.015266067544334409	beta~UKB	NA	0.12	0.31
ukb_neale1	(0.112,0.129]	(0.316,0.337]	8	0.001570568	0.33590952668422663	beta~UKB	NA	0.12	0.33
ukb_neale1	(0.112,0.129]	(0.337,0.352]	9	-0.002343067111111111	-0.4910229290252265	beta~UKB	NA	0.12	0.34
ukb_neale1	(0.112,0.129]	(0.352,0.371]	5	0.00784067	1.6607522105839798	beta~UKB	NA	0.12	0.36
ukb_neale1	(0.112,0.129]	(0.371,0.388]	2	-0.0022362099999999998	-0.46844453047952206	beta~UKB	NA	0.12	0.38
ukb_neale1	(0.112,0.129]	(0.388,0.408]	4	-0.0045938725	-0.9666073856021025	beta~UKB	NA	0.12	0.4
ukb_neale1	(0.129,0.143]	[0,0.0459]	805	-1.9175809267080746e-4	-0.03646158155620675	beta~UKB	-0.03646158155620675	0.14	0.02
ukb_neale1	(0.129,0.143]	(0.0459,0.0618]	2007	-5.642391676681614e-4	-0.11516505832602002	beta~UKB	-0.11516505832602002	0.14	0.05
ukb_neale1	(0.129,0.143]	(0.0618,0.0765]	4077	2.2172967028300222e-4	0.0509064130364538	beta~UKB	0.0509064130364538	0.14	0.07
ukb_neale1	(0.129,0.143]	(0.0765,0.0899]	4454	6.273890484387068e-4	0.13662030721312088	beta~UKB	0.13662030721312088	0.14	0.08
ukb_neale1	(0.129,0.143]	(0.0899,0.101]	5578	-1.2904896749313375e-4	-0.023211442131777164	beta~UKB	-0.023211442131777164	0.14	0.1
ukb_neale1	(0.129,0.143]	(0.101,0.112]	9914	1.0053820311246721e-4	0.025299233339542905	beta~UKB	0.025299233339542905	0.14	0.11
ukb_neale1	(0.129,0.143]	(0.112,0.129]	10758	-1.2474787832757018e-4	-0.022302642480065377	beta~UKB	-0.022302642480065377	0.14	0.12
ukb_neale1	(0.129,0.143]	(0.129,0.143]	10721	-0.00038191928628047755	-0.07664173590065218	beta~UKB	-0.07664173590065218	0.14	0.14
ukb_neale1	(0.129,0.143]	(0.143,0.157]	7675	7.610072730579805e-5	0.020135711113677544	beta~UKB	0.020135711113677544	0.14	0.15
ukb_neale1	(0.129,0.143]	(0.157,0.169]	9254	3.568099410101578e-4	0.07944823076319414	beta~UKB	0.07944823076319414	0.14	0.16
ukb_neale1	(0.129,0.143]	(0.169,0.185]	6926	2.2658128275772456e-5	0.00884354452156828	beta~UKB	0.00884354452156828	0.14	0.18
ukb_neale1	(0.129,0.143]	(0.185,0.202]	5254	3.402768161806243e-4	0.07595486024507357	beta~UKB	0.07595486024507357	0.14	0.19
ukb_neale1	(0.129,0.143]	(0.202,0.219]	3634	2.9731476952173916e-4	0.0668771844430876	beta~UKB	0.0668771844430876	0.14	0.21
ukb_neale1	(0.129,0.143]	(0.219,0.23]	2360	-2.1490168211864407e-4	-0.04135171175809914	beta~UKB	-0.04135171175809914	0.14	0.22
ukb_neale1	(0.129,0.143]	(0.23,0.25]	1900	0.0010135256994157895	0.2182091421367857	beta~UKB	0.2182091421367857	0.14	0.24
ukb_neale1	(0.129,0.143]	(0.25,0.265]	656	0.0014988028383231707	0.3207458898874998	beta~UKB	0.3207458898874998	0.14	0.26
ukb_neale1	(0.129,0.143]	(0.265,0.281]	499	0.001447998903234469	0.3100112604164666	beta~UKB	0.3100112604164666	0.14	0.27
ukb_neale1	(0.129,0.143]	(0.281,0.298]	184	2.717420369565217e-4	0.06147378787213018	beta~UKB	NA	0.14	0.29
ukb_neale1	(0.129,0.143]	(0.298,0.316]	105	-3.48287180952381e-4	-0.06953543225709508	beta~UKB	NA	0.14	0.31
ukb_neale1	(0.129,0.143]	(0.316,0.337]	54	-0.0014506797592592593	-0.30246573261827797	beta~UKB	NA	0.14	0.33
ukb_neale1	(0.129,0.143]	(0.337,0.352]	43	-0.007792416511627907	-1.6424444984491662	beta~UKB	NA	0.14	0.34
ukb_neale1	(0.129,0.143]	(0.352,0.371]	1	0.0174791	3.697306555278835	beta~UKB	NA	0.14	0.36
ukb_neale1	(0.129,0.143]	(0.371,0.388]	13	0.0032907917692307693	0.6993846145433782	beta~UKB	NA	0.14	0.38
ukb_neale1	(0.129,0.143]	(0.388,0.408]	9	0.005346823333333333	1.1338142897812369	beta~UKB	NA	0.14	0.4
ukb_neale1	(0.129,0.143]	(0.408,0.427]	1	0.00672418	1.4248431921745128	beta~UKB	NA	0.14	0.42
ukb_neale1	(0.143,0.157]	[0,0.0459]	228	-2.768577934210527e-4	-0.05444274293779523	beta~UKB	NA	0.15	0.02
ukb_neale1	(0.143,0.157]	(0.0459,0.0618]	1122	-8.708434848573976e-4	-0.1799490899861491	beta~UKB	-0.1799490899861491	0.15	0.05
ukb_neale1	(0.143,0.157]	(0.0618,0.0765]	2233	1.5789602350201523e-4	0.03741866755409457	beta~UKB	0.03741866755409457	0.15	0.07
ukb_neale1	(0.143,0.157]	(0.0765,0.0899]	2563	2.7080085741708934e-4	0.06127492111891738	beta~UKB	0.06127492111891738	0.15	0.08
ukb_neale1	(0.143,0.157]	(0.0899,0.101]	3932	-2.3581206259587996e-4	-0.0457699755427754	beta~UKB	-0.0457699755427754	0.15	0.1
ukb_neale1	(0.143,0.157]	(0.101,0.112]	7637	2.646000849705381e-5	0.009646863701420186	beta~UKB	0.009646863701420186	0.15	0.11
ukb_neale1	(0.143,0.157]	(0.112,0.129]	9636	1.9842228125705686e-4	0.04598167276399427	beta~UKB	0.04598167276399427	0.15	0.12
ukb_neale1	(0.143,0.157]	(0.129,0.143]	9844	-1.2897451691893546e-5	0.0013308198494696609	beta~UKB	0.0013308198494696609	0.15	0.14
ukb_neale1	(0.143,0.157]	(0.143,0.157]	8272	-2.1671697231382978e-4	-0.04173527392889744	beta~UKB	-0.04173527392889744	0.15	0.15
ukb_neale1	(0.143,0.157]	(0.157,0.169]	10434	-2.7002689157561816e-4	-0.05299940591802089	beta~UKB	-0.05299940591802089	0.15	0.16
ukb_neale1	(0.143,0.157]	(0.169,0.185]	9173	-1.7814597855772375e-4	-0.0335854066877393	beta~UKB	-0.0335854066877393	0.15	0.18
ukb_neale1	(0.143,0.157]	(0.185,0.202]	7759	2.760041309833742e-5	0.009887825761159597	beta~UKB	0.009887825761159597	0.15	0.19
ukb_neale1	(0.143,0.157]	(0.202,0.219]	5799	6.620368115916537e-5	0.018044512409161325	beta~UKB	0.018044512409161325	0.15	0.21
ukb_neale1	(0.143,0.157]	(0.219,0.23]	4248	-3.9946391610310735e-4	-0.08034883260533744	beta~UKB	-0.08034883260533744	0.15	0.22
ukb_neale1	(0.143,0.157]	(0.23,0.25]	3387	3.6981360806406853e-4	0.08219584366649968	beta~UKB	0.08219584366649968	0.15	0.24
ukb_neale1	(0.143,0.157]	(0.25,0.265]	1621	1.0367047286859963e-4	0.025961067017912492	beta~UKB	0.025961067017912492	0.15	0.26
ukb_neale1	(0.143,0.157]	(0.265,0.281]	799	5.7902827521902384e-5	0.016290581578139677	beta~UKB	0.016290581578139677	0.15	0.27
ukb_neale1	(0.143,0.157]	(0.281,0.298]	521	4.567685982725528e-4	0.10056901887262634	beta~UKB	0.10056901887262634	0.15	0.29
ukb_neale1	(0.143,0.157]	(0.298,0.316]	205	-6.026245312195122e-4	-0.12327570278919452	beta~UKB	NA	0.15	0.31
ukb_neale1	(0.143,0.157]	(0.316,0.337]	100	-2.7281248e-4	-0.05358798748246722	beta~UKB	NA	0.15	0.33
ukb_neale1	(0.143,0.157]	(0.337,0.352]	28	-6.599932142857143e-4	-0.135397432235577	beta~UKB	NA	0.15	0.34
ukb_neale1	(0.143,0.157]	(0.352,0.371]	20	0.0014094286500000001	0.30186154964400275	beta~UKB	NA	0.15	0.36
ukb_neale1	(0.143,0.157]	(0.371,0.388]	15	0.0031001006666666665	0.6590924929611728	beta~UKB	NA	0.15	0.38
ukb_neale1	(0.143,0.157]	(0.388,0.408]	16	0.0036648010625	0.7784109965541106	beta~UKB	NA	0.15	0.4
ukb_neale1	(0.143,0.157]	(0.408,0.427]	30	0.006031783666666667	1.278543145289202	beta~UKB	NA	0.15	0.42
ukb_neale1	(0.143,0.157]	(0.427,0.444]	13	0.006022650769230769	1.2766134075671114	beta~UKB	NA	0.15	0.44
ukb_neale1	(0.143,0.157]	(0.444,0.464]	5	0.005719528	1.212565010405659	beta~UKB	NA	0.15	0.45
ukb_neale1	(0.157,0.169]	[0,0.0459]	85	0.0012716848352941176	0.27275693776280346	beta~UKB	NA	0.16	0.02
ukb_neale1	(0.157,0.169]	(0.0459,0.0618]	415	8.871346164578313e-4	0.1915033083932489	beta~UKB	0.1915033083932489	0.16	0.05
ukb_neale1	(0.157,0.169]	(0.0618,0.0765]	803	-8.929110537982566e-5	-0.014810795260592069	beta~UKB	-0.014810795260592069	0.16	0.07
ukb_neale1	(0.157,0.169]	(0.0765,0.0899]	1095	1.4235589309954336e-4	0.03413511202811381	beta~UKB	0.03413511202811381	0.16	0.08
ukb_neale1	(0.157,0.169]	(0.0899,0.101]	1695	-2.0055946420648968e-4	-0.03832126943486202	beta~UKB	-0.03832126943486202	0.16	0.1
ukb_neale1	(0.157,0.169]	(0.101,0.112]	3537	2.106779498756008e-4	0.04857123716112492	beta~UKB	0.04857123716112492	0.16	0.11
ukb_neale1	(0.157,0.169]	(0.112,0.129]	4885	1.2660131696171954e-4	0.030806245139802024	beta~UKB	0.030806245139802024	0.16	0.12
ukb_neale1	(0.157,0.169]	(0.129,0.143]	5599	-2.155064479497946e-4	-0.041479495897316074	beta~UKB	-0.041479495897316074	0.16	0.14
ukb_neale1	(0.157,0.169]	(0.143,0.157]	5276	-2.9861836012888554e-4	-0.05904064702298953	beta~UKB	-0.05904064702298953	0.16	0.15
ukb_neale1	(0.157,0.169]	(0.157,0.169]	7319	-1.8877209523350186e-4	-0.03583065452201214	beta~UKB	-0.03583065452201214	0.16	0.16
ukb_neale1	(0.157,0.169]	(0.169,0.185]	6756	-1.2164780104203671e-4	-0.021647610917379025	beta~UKB	-0.021647610917379025	0.16	0.18
ukb_neale1	(0.157,0.169]	(0.185,0.202]	6261	-8.533352070116594e-6	0.0022529333104182813	beta~UKB	0.0022529333104182813	0.16	0.19
ukb_neale1	(0.157,0.169]	(0.202,0.219]	4707	9.281428124282983e-5	0.02366720544270767	beta~UKB	0.02366720544270767	0.16	0.21
ukb_neale1	(0.157,0.169]	(0.219,0.23]	3773	-1.1133519916273523e-4	-0.019468607266120493	beta~UKB	-0.019468607266120493	0.16	0.22
ukb_neale1	(0.157,0.169]	(0.23,0.25]	3327	2.321707934822062e-4	0.053112572630374506	beta~UKB	0.053112572630374506	0.16	0.24
ukb_neale1	(0.157,0.169]	(0.25,0.265]	1533	4.991379396020874e-4	0.10952145886197345	beta~UKB	0.10952145886197345	0.16	0.26
ukb_neale1	(0.157,0.169]	(0.265,0.281]	896	-3.395166864285714e-4	-0.0676822685439606	beta~UKB	-0.0676822685439606	0.16	0.27
ukb_neale1	(0.157,0.169]	(0.281,0.298]	669	-5.1103722735426006e-5	-0.006741983219940525	beta~UKB	-0.006741983219940525	0.16	0.29
ukb_neale1	(0.157,0.169]	(0.298,0.316]	444	0.001279607963063063	0.2744310569172112	beta~UKB	0.2744310569172112	0.16	0.31
ukb_neale1	(0.157,0.169]	(0.316,0.337]	161	-3.369256192546584e-4	-0.06713478839310318	beta~UKB	NA	0.16	0.33
ukb_neale1	(0.157,0.169]	(0.337,0.352]	58	0.0010759489672413794	0.2313988812644502	beta~UKB	NA	0.16	0.34
ukb_neale1	(0.157,0.169]	(0.352,0.371]	30	4.6313297e-4	0.10191378030086576	beta~UKB	NA	0.16	0.36
ukb_neale1	(0.157,0.169]	(0.371,0.388]	10	0.0015949668000000002	0.3410648768963816	beta~UKB	NA	0.16	0.38
ukb_neale1	(0.157,0.169]	(0.388,0.408]	6	0.006922137666666666	1.4666707041360727	beta~UKB	NA	0.16	0.4
ukb_neale1	(0.157,0.169]	(0.408,0.427]	1	0.00421883	0.8954746718365268	beta~UKB	NA	0.16	0.42
ukb_neale1	(0.157,0.169]	(0.427,0.444]	2	0.003234585	0.6875083919554479	beta~UKB	NA	0.16	0.44
ukb_neale1	(0.157,0.169]	(0.444,0.464]	5	0.005109182	1.0836018080929248	beta~UKB	NA	0.16	0.45
ukb_neale1	(0.157,0.169]	(0.464,0.483]	11	0.0028917667272727273	0.6150725240014853	beta~UKB	NA	0.16	0.47
ukb_neale1	(0.157,0.169]	(0.483,0.5]	4	0.00567016	1.2021337871785467	beta~UKB	NA	0.16	0.49
ukb_neale1	(0.169,0.185]	[0,0.0459]	48	1.8177649583333338e-4	0.04246449759899931	beta~UKB	NA	0.18	0.02
ukb_neale1	(0.169,0.185]	(0.0459,0.0618]	263	0.0024507784228136884	0.5218937959922895	beta~UKB	NA	0.18	0.05
ukb_neale1	(0.169,0.185]	(0.0618,0.0765]	682	1.6531325448680353e-4	0.03898589312793553	beta~UKB	0.03898589312793553	0.18	0.07
ukb_neale1	(0.169,0.185]	(0.0765,0.0899]	878	-2.8705664618451025e-4	-0.056597711942739264	beta~UKB	-0.056597711942739264	0.18	0.08
ukb_neale1	(0.169,0.185]	(0.0899,0.101]	1549	-2.8148048553647514e-4	-0.05541949576080171	beta~UKB	-0.05541949576080171	0.18	0.1
ukb_neale1	(0.169,0.185]	(0.101,0.112]	3166	1.2458784604706255e-4	0.0303808083270471	beta~UKB	0.0303808083270471	0.18	0.11
ukb_neale1	(0.169,0.185]	(0.112,0.129]	5239	-1.9495361566081314e-4	-0.03713678034157619	beta~UKB	-0.03713678034157619	0.18	0.12
ukb_neale1	(0.169,0.185]	(0.129,0.143]	7028	-1.6693643481246442e-4	-0.03121688349293943	beta~UKB	-0.03121688349293943	0.18	0.14
ukb_neale1	(0.169,0.185]	(0.143,0.157]	6349	-1.8583580467947708e-4	-0.03521023031546754	beta~UKB	-0.03521023031546754	0.18	0.15
ukb_neale1	(0.169,0.185]	(0.157,0.169]	10091	-6.570043663521949e-5	-0.009826199333030758	beta~UKB	-0.009826199333030758	0.18	0.16
ukb_neale1	(0.169,0.185]	(0.169,0.185]	10095	-6.965658639990094e-5	-0.010662114932513818	beta~UKB	-0.010662114932513818	0.18	0.18
ukb_neale1	(0.169,0.185]	(0.185,0.202]	9176	1.357569283200741e-4	0.032740782205506136	beta~UKB	0.032740782205506136	0.18	0.19
ukb_neale1	(0.169,0.185]	(0.202,0.219]	8705	-1.1830043750195291e-4	-0.02094032894709643	beta~UKB	-0.02094032894709643	0.18	0.21
ukb_neale1	(0.169,0.185]	(0.219,0.23]	6911	2.1945468263435104e-4	0.05042571898358547	beta~UKB	0.05042571898358547	0.18	0.22
ukb_neale1	(0.169,0.185]	(0.23,0.25]	6729	4.970949715884976e-5	0.014559369902753215	beta~UKB	0.014559369902753215	0.18	0.24
ukb_neale1	(0.169,0.185]	(0.25,0.265]	3549	5.337483993998309e-4	0.11683448414440858	beta~UKB	0.11683448414440858	0.18	0.26
ukb_neale1	(0.169,0.185]	(0.265,0.281]	2456	9.133009838424267e-4	0.19703213717366014	beta~UKB	0.19703213717366014	0.18	0.27
ukb_neale1	(0.169,0.185]	(0.281,0.298]	1413	1.2760956218754423e-4	0.031019282553070696	beta~UKB	0.031019282553070696	0.18	0.29
ukb_neale1	(0.169,0.185]	(0.298,0.316]	1067	-4.194905047516401e-4	-0.08458035538670183	beta~UKB	-0.08458035538670183	0.18	0.31
ukb_neale1	(0.169,0.185]	(0.316,0.337]	453	8.067511472406181e-4	0.1745186642680168	beta~UKB	0.1745186642680168	0.18	0.33
ukb_neale1	(0.169,0.185]	(0.337,0.352]	168	0.007252731296428571	1.5365235632656247	beta~UKB	NA	0.18	0.34
ukb_neale1	(0.169,0.185]	(0.352,0.371]	50	0.0033490212982	0.7116882366282843	beta~UKB	NA	0.18	0.36
ukb_neale1	(0.169,0.185]	(0.371,0.388]	34	3.227545294117647e-4	0.072252484521215	beta~UKB	NA	0.18	0.38
ukb_neale1	(0.169,0.185]	(0.388,0.408]	41	0.0013327038780487804	0.2856499708222467	beta~UKB	NA	0.18	0.4
ukb_neale1	(0.169,0.185]	(0.408,0.427]	8	0.0036787375	0.7813556994092637	beta~UKB	NA	0.18	0.42
ukb_neale1	(0.169,0.185]	(0.427,0.444]	19	0.0016562675789473685	0.35401743947124514	beta~UKB	NA	0.18	0.44
ukb_neale1	(0.169,0.185]	(0.444,0.464]	8	0.00158235875	0.33840085599197806	beta~UKB	NA	0.18	0.45
ukb_neale1	(0.185,0.202]	[0,0.0459]	6	-0.0011568041666666666	-0.24037121982996912	beta~UKB	NA	0.19	0.02
ukb_neale1	(0.185,0.202]	(0.0459,0.0618]	80	-2.9725861999999997e-4	-0.05875334041111002	beta~UKB	NA	0.19	0.05
